ONSCode,local_authority_name,year,cars_and_taxis,ONSGeo_x,DATE,EVCOUNT,filter_id_142,VEHCOUNT,filter_id_105,EVshare_32,EVCOUNT_31,filter_id_142_31,VEHCOUNT_31,filter_id_105_31,EVshare_31,EVCOUNT_7,filter_id_142_7,VEHCOUNT_7,filter_id_105_7,EVshare_7,emiles,emilespct,Dem_MWh,CTYCODE_x,CS_count,Highest_kW,TOTALOUTPUTKW,CTYCODE_y,LA_pct,HHI,OSS,CSUtotal,CSUhighest,id,ONSGeo_y,COMP,NEW
S12000010,East Lothian,2019,497973729.0,   East Lothian,2022-03-31,323.0,32,51603.0,30,0.6259326008177819,24.0,31,2054.0,29,1.1684518013631937,619.0,7,53657.0,1,1.1536239446856886,7247008.699037031,1.4552994017555956,2290.054748895702,S12000010,54,621.0,1127.0,S12000010,51.851851851851855,4218.106995884774,0.32,0.0742280106443567,0.13471009339161033,147,East Lothian,135889.0,636430.0
S12000011,East Renfrewshire,2019,383381393.9,   East Renfrewshire,2022-03-31,328.0,32,46659.0,30,0.7029726312179858,53.0,31,1814.0,29,2.9217199558985665,596.0,7,48473.0,1,1.2295504713964476,6047908.123563901,1.5775173808099352,1911.1389670461926,S12000011,11,262.7,553.4,S12000011,0.0,2892.561983471074,0.32,0.12615340730007396,0.26575293338355893,148,East Renfrewshire,0.0,0.0
S12000013,Comhairle nan Eilean Siar,2019,104137705.4,   Na h-Eileanan Siar,2022-03-31,36.0,32,12786.0,30,0.28155795401220085,0.0,31,538.0,29,0.0,58.0,7,13324.0,1,0.43530471329930953,591187.0336577605,0.5676973881717202,186.81510263585233,S12000013,19,494.0,1196.0,S12000013,0.0,4570.637119113573,0.32,0.005705933099245654,0.01381436434554211,149,Na h-Eileanan Siar,0.0,0.0
S12000014,Falkirk,2019,781875898.7,   Falkirk,2022-03-31,275.0,32,77178.0,30,0.3563191583093628,54.0,31,3635.0,29,1.485557083906465,622.0,7,80813.0,1,0.7696781458428719,7400019.565177571,0.94644426020566,2338.4061825961126,S12000014,14,304.0,650.0,S12000014,42.857142857142854,2244.8979591836737,0.32,0.13141727756072288,0.2809908895212825,150,Falkirk,0.0,0.0
S12000017,Highland,2019,1354086067.0,   Highland,2022-03-31,461.0,32,113791.0,30,0.40512870086386443,92.0,31,5160.0,29,1.7829457364341086,872.0,7,118951.0,1,0.7330749636404906,12654991.885929752,0.9345781035888726,3998.9774359538014,S12000017,42,1476.0,3779.0,S12000017,14.285714285714286,5079.365079365079,0.32,0.03865609090326185,0.09897111620828357,151,Highland,0.0,0.0
S12000018,Inverclyde,2019,267371943.9,   Inverclyde,2022-03-31,108.0,32,33432.0,30,0.3230437903804738,16.0,31,1527.0,29,1.0478061558611658,176.0,7,34959.0,1,0.5034468949340656,1769171.831658457,0.6616894075917503,559.0582988040725,S12000018,9,209.0,504.0,S12000018,0.0,3580.246913580247,0.32,0.04052027968428445,0.09771397588937494,152,Inverclyde,0.0,0.0
S12000019,Midlothian,2019,350238785.3,   Midlothian,2022-03-31,219.0,32,43375.0,30,0.5048991354466859,22.0,31,1956.0,29,1.1247443762781186,452.0,7,45331.0,1,0.9971101453751297,4346867.331354548,1.2411153515254463,1373.6100767080372,S12000019,30,567.0,1237.0,S12000019,0.0,3488.8888888888887,0.32,0.04056389413799145,0.08849653800475384,153,Midlothian,0.0,0.0
S12000020,Moray,2019,374477089.0,   Moray,2022-03-31,173.0,32,46110.0,30,0.37518976360876166,41.0,31,1885.0,29,2.1750663129973478,289.0,7,47995.0,1,0.602146056880925,2964294.940157933,0.7915824565058861,936.7172010899069,S12000020,9,237.0,560.0,S12000020,0.0,4814.814814814815,0.32,0.06110353562230312,0.14437966222991455,154,Moray,0.0,0.0
S12000021,North Ayrshire,2019,401092608.3,   North Ayrshire,2022-03-31,177.0,32,59657.0,30,0.2966961127780478,28.0,31,3042.0,29,0.9204470742932281,355.0,7,62699.0,1,0.5661972280259654,2852664.7445608224,0.7112234644890668,901.4420592812198,S12000021,19,554.0,1194.0,S12000021,5.2631578947368425,4349.030470914128,0.32,0.027579053847050162,0.05943933265952689,155,North Ayrshire,0.0,0.0
S12000023,Orkney Islands,2019,66552709.95,   Orkney Islands,2022-03-31,69.0,32,10663.0,30,0.6470974397449123,0.0,31,489.0,29,0.0,250.0,7,11152.0,1,2.2417503586800573,1693716.3388548691,2.544924677187948,535.2143630781387,S12000023,18,240.0,481.0,S12000023,11.11111111111111,6234.567901234568,0.32,0.04064700542652872,0.08146337337566799,156,Orkney Islands,0.0,0.0
S12000026,Scottish Borders,2019,589754490.3,   Scottish Borders,2022-03-31,300.0,32,57901.0,30,0.5181257663943628,49.0,31,2682.0,29,1.8269947800149142,551.0,7,60583.0,1,0.9094960632520674,6866337.5820462005,1.1642705049271247,2169.762675926599,S12000026,33,723.0,1482.0,S12000026,9.090909090909092,5482.093663911845,0.32,0.053482278691059204,0.10962757540822925,157,Scottish Borders,0.0,0.0
S12000027,Shetland Islands,2019,101577012.2,   Shetland Islands,2022-03-31,43.0,32,10821.0,30,0.3973754736161168,0.0,31,778.0,29,0.0,101.0,7,11599.0,1,0.8707647210966462,1069015.0770975084,1.0524183119234416,337.8087643628126,S12000027,19,279.0,644.0,S12000027,15.789473684210526,4349.030470914127,0.32,0.019161562401815855,0.04422955622497997,158,Shetland Islands,0.0,0.0
S12000028,South Ayrshire,2019,495331075.4,   South Ayrshire,2022-03-31,199.0,32,53654.0,30,0.37089499384948,58.0,31,2523.0,29,2.2988505747126435,400.0,7,56177.0,1,0.7120351745376221,4463419.970419104,0.9010983142567244,1410.4407106524368,S12000028,19,529.0,1040.7,S12000028,15.789473684210526,2853.185595567867,0.32,0.049507973800649176,0.09739687775866841,159,South Ayrshire,0.0,0.0
S12000029,South Lanarkshire,2019,1247833305.0,   South Lanarkshire,2022-03-31,639.0,32,147893.0,30,0.4320691310609697,140.0,31,7885.0,29,1.7755231452124285,1203.0,7,155778.0,1,0.7722528213226515,12312759.51320822,0.9867311173593191,3890.8320061737973,S12000029,87,1243.0,2297.0,S12000029,1.1494252873563218,6340.335579336769,0.32,0.06187673031806501,0.11434501169798499,160,South Lanarkshire,0.0,118070.0
S12000030,Stirling,2019,646204971.3,   Stirling,2022-03-31,265.0,32,43420.0,30,0.6103178258866881,2484.0,31,15478.0,29,16.04858508851273,2006.0,7,58898.0,1,3.4058881456076606,27521696.157042425,4.258973140004754,8696.855985625407,S12000030,21,695.0,1670.0,S12000030,14.285714285714286,2471.655328798186,0.32,0.19023555050174515,0.457112761637287,161,Stirling,38772.0,129710.0
S12000033,Aberdeen City,2019,772960770.2,   Aberdeen City,2022-03-31,470.0,32,90030.0,30,0.5220482061535043,93.0,31,3578.0,29,2.5992174399105643,801.0,7,93608.0,1,0.8556960943509101,8631070.475296449,1.1166246474660284,2727.418270193678,S12000033,49,897.0,2009.0,S12000033,4.081632653061225,2927.9466888796337,0.32,0.04959269170365643,0.11107214897730855,162,Aberdeen City,0.0,0.0
S12000034,Aberdeenshire,2019,1537817161.0,   Aberdeenshire,2022-03-31,760.0,32,139197.0,30,0.5459887784937894,86.0,31,5050.0,29,1.7029702970297032,1326.0,7,144247.0,1,0.9192565529959028,18244168.0424501,1.1863678274071556,5765.157101414232,S12000034,28,821.0,1947.0,S12000034,42.857142857142854,2984.6938775510203,0.32,0.10816607404744884,0.2565156469797599,163,Aberdeenshire,0.0,0.0
S12000035,Argyll & Bute,2019,454046561.5,   Argyll and Bute,2022-03-31,204.0,32,41009.0,30,0.4974517788778073,21.0,31,1707.0,29,1.2302284710017575,289.0,7,42716.0,1,0.6765614757936136,4167904.233302861,0.917946436932297,1317.0577377237041,S12000035,23,724.0,1922.0,S12000035,26.08695652173913,3459.3572778827975,0.32,0.025032101031055055,0.06645262179791137,164,Argyll and Bute,0.0,0.0
S12000036,City of Edinburgh,2019,1490728271.0,   City of Edinburgh,2022-03-31,1154.0,32,172070.0,30,0.6706572906375312,305.0,31,7662.0,29,3.980683894544505,2272.0,7,179732.0,1,1.2641043331181983,23913842.04387594,1.60417176685287,7556.774085864798,S12000036,59,1010.0,2192.0,S12000036,6.779661016949152,3662.74059178397,0.32,0.12593364140027327,0.2733134078706921,165,City of Edinburgh,0.0,125400.0
S12000038,Renfrewshire,2019,805245005.7,   Renfrewshire,2022-03-31,319.0,32,79414.0,30,0.4016923968066084,4393.0,31,43751.0,29,10.040913350551987,5615.0,7,123165.0,1,4.558925019283076,42040634.51753731,5.2208500791621,13284.84050754179,S12000038,38,917.0,1963.0,S12000038,28.94736842105263,2479.224376731302,0.32,0.24721904098036115,0.5292158968859858,166,Renfrewshire,43144.4,0.0
S12000039,West Dunbartonshire,2019,331260914.4,   West Dunbartonshire,2022-03-31,100.0,32,36654.0,30,0.27282152016151034,109.0,31,2366.0,29,4.6069315300084535,205.0,7,39020.0,1,0.5253716043054844,2295140.65115428,0.6928498206048183,725.2644457647526,S12000039,14,433.0,997.0,S12000039,14.285714285714286,3061.2244897959185,0.32,0.026573398579840073,0.061186324212703355,167,West Dunbartonshire,0.0,0.0
S12000040,West Lothian,2019,922871215.3,   West Lothian,2022-03-31,403.0,32,84913.0,30,0.4746034176156772,66.0,31,4072.0,29,1.6208251473477406,772.0,7,88985.0,1,0.8675619486430298,10157131.900077103,1.1006012249255492,3209.653680424364,S12000040,17,454.0,969.0,S12000040,0.0,3840.83044982699,0.32,0.1209985789775031,0.2582546762757721,168,West Lothian,0.0,0.0
S12000041,Angus,2019,540783814.7,   Angus,2022-03-31,242.0,32,57375.0,30,0.42178649237472765,47.0,31,2335.0,29,2.012847965738758,542.0,7,59710.0,1,0.9077206498074024,6046616.952071027,1.1181209177692177,1910.7309568544445,S12000041,22,433.0,831.0,S12000041,4.545454545454546,2520.6611570247933,0.32,0.08399325044280453,0.16119720812464336,169,Angus,0.0,0.0
S12000042,Dundee City,2019,411696024.7,   Dundee City,2022-03-31,152.0,32,53885.0,30,0.2820822121184003,47.0,31,3120.0,29,1.5064102564102564,686.0,7,57005.0,1,1.2034032102447154,5543181.297043961,1.3464257521270062,1751.6452898658915,S12000042,55,1289.0,2835.0,S12000042,29.09090909090909,3143.8016528925623,0.32,0.02257038537995721,0.04964083983877323,170,Dundee City,200000.0,180910.0
S12000045,East Dunbartonshire,2019,279604906.8,   East Dunbartonshire,2022-03-31,317.0,32,53542.0,30,0.5920585708415823,25.0,31,1773.0,29,1.410039481105471,579.0,7,55315.0,1,1.0467323510801771,3730828.7012735065,1.3343216125824822,1178.9418696024281,S12000045,8,260.0,510.0,S12000045,12.5,2812.5,0.32,0.08444386208988651,0.16563988333016202,171,East Dunbartonshire,0.0,0.0
S12000047,Fife,2019,1506968371.0,   Fife,2022-03-31,688.0,32,174978.0,30,0.39319228703036957,108.0,31,7322.0,29,1.4750068287353182,1408.0,7,182300.0,1,0.7723532638507954,14559810.922708282,0.9661656609983543,4600.9002515758175,S12000047,65,1151.0,2348.0,S12000047,4.615384615384615,5805.917159763314,0.32,0.07157981924304867,0.14602034368608016,172,Fife,0.0,0.0
S12000048,Perth & Kinross,2019,1184611251.0,   Perth and Kinross,2022-03-31,459.0,32,75443.0,30,0.6084063465132616,73.0,31,3335.0,29,2.188905547226387,860.0,7,78778.0,1,1.0916753408311966,16478814.967641471,1.391073650003808,5207.305529774705,S12000048,48,1367.0,3142.0,S12000048,6.25,3229.1666666666665,0.32,0.060541440664262425,0.13915230912005305,173,Perth and Kinross,0.0,61320.0
S12000049,Glasgow City,2019,1734023175.0,   Glasgow City,2022-03-31,649.0,32,189605.0,30,0.34229055140950926,272.0,31,17544.0,29,1.550387596899225,2153.0,7,207149.0,1,1.0393484882862094,21026105.610921364,1.2125619723001317,6644.249373051151,S12000049,108,1915.0,3971.0,S12000049,4.62962962962963,2169.0672153635114,0.32,0.061121205203949196,0.12674271846730142,174,Glasgow City,0.0,223360.0
S12000050,North Lanarkshire,2019,1572173479.0,   North Lanarkshire,2022-03-31,468.0,32,143867.0,30,0.3253004511110957,96.0,31,8742.0,29,1.0981468771448182,941.0,7,152609.0,1,0.6166084569062114,12204950.979567917,0.7763107025142686,3856.764509543462,S12000050,38,810.0,1569.0,S12000050,0.0,2354.5706371191136,0.32,0.08979373790812196,0.17393379602202882,175,North Lanarkshire,0.0,0.0
W06000001,Isle of Anglesey,2019,334295694.3,   Isle of Anglesey,2022-03-31,133.0,32,37371.0,30,0.35589093147092665,41.0,31,1620.0,29,2.5308641975308643,197.0,7,38991.0,1,0.5052448000820702,2300485.2579973843,0.6881588058782797,726.9533415271734,W06000001,20,507.0,878.0,W06000001,0.0,2250.0,0.32,0.03024529977958097,0.05237746194570432,176,Isle of Anglesey,0.0,0.0
W06000002,Gwynedd,2019,695533526.8,   Gwynedd,2022-03-31,169.0,32,57392.0,30,0.2944661276833008,28.0,31,2554.0,29,1.096319498825372,283.0,7,59946.0,1,0.4720915490608214,4293103.130338438,0.6172388482968004,1356.6205891869463,W06000002,14,326.7,773.7,W06000002,0.0,1122.4489795918369,0.32,0.0640518502003099,0.15168936792157875,177,Gwynedd,0.0,0.0
W06000003,Conwy,2019,656907413.0,   Conwy,2022-03-31,174.0,32,58472.0,30,0.29757832808865786,50.0,31,3196.0,29,1.5644555694618274,380.0,7,61668.0,1,0.6162028929104235,5035991.901308296,0.7666212622429786,1591.3734408134217,W06000003,11,223.0,429.0,W06000003,0.0,2561.9834710743803,0.32,0.1355066739737456,0.26068324275666754,178,Conwy,0.0,0.0
W06000004,Denbighshire,2019,476675630.8,   Denbighshire,2022-03-31,156.0,32,48451.0,30,0.32197477864233964,26.0,31,2479.0,29,1.0488100040338848,276.0,7,50930.0,1,0.541920282741017,3335138.312964305,0.6996662085215002,1053.9037068967202,W06000004,11,451.0,1118.0,W06000004,0.0,2396.694214876033,0.32,0.03443538957847821,0.08536311651605019,179,Denbighshire,0.0,57400.0
W06000005,Flintshire,2019,917499079.8,   Flintshire,2022-03-31,259.0,32,84354.0,30,0.30703938165350786,50.0,31,3394.0,29,1.473187978786093,450.0,7,87748.0,1,0.5128322013037334,6110630.865956124,0.6660094816975886,1930.959353642135,W06000005,10,242.0,571.0,W06000005,0.0,1000.0,0.32,0.12353297370740333,0.29147656192945165,180,Flintshire,0.0,107590.0
W06000006,Wrexham,2019,556959717.7,   Wrexham,2022-03-31,168.0,32,66713.0,30,0.25182498163776174,71.0,31,2883.0,29,2.462712452306625,328.0,7,69596.0,1,0.4712914535318122,3368919.6557297693,0.6048767170527042,1064.578611210607,W06000006,14,242.0,506.0,W06000006,0.0,2959.183673469388,0.32,0.07685517073370564,0.16069717517047544,181,Wrexham,0.0,0.0
W06000008,Ceredigion,2019,387671653.3,   Ceredigion,2022-03-31,123.0,32,36277.0,30,0.33905780522093887,19.0,31,1595.0,29,1.1912225705329154,226.0,7,37872.0,1,0.5967469370511196,2959538.1390498523,0.7634136037177863,935.2140519397534,W06000008,16,359.0,755.0,W06000008,0.0,781.25,0.32,0.04524909985495799,0.09516175596237682,182,Ceredigion,0.0,0.0
W06000009,Pembrokeshire,2019,579406295.4,   Pembrokeshire,2022-03-31,212.0,32,65681.0,30,0.32277218678156544,28.0,31,3363.0,29,0.8325899494498958,416.0,7,69044.0,1,0.6025143386825792,4397996.224048897,0.7590521985979956,1389.7668067994514,W06000009,53,1186.0,2372.0,W06000009,56.60377358490566,3435.386258454966,0.32,0.021402924635195258,0.042805849270390516,183,Pembrokeshire,0.0,0.0
W06000010,Carmarthenshire,2019,1018899024.0,   Carmarthenshire,2022-03-31,300.0,32,98206.0,30,0.3054803168849154,62.0,31,5777.0,29,1.0732213951878138,572.0,7,103983.0,1,0.5500899185443774,7136398.826531259,0.7004029504822903,2255.102029183878,W06000010,36,844.0,1747.0,W06000010,75.0,5740.74074074074,0.32,0.04715406772594121,0.09760445061281907,184,Carmarthenshire,105000.0,0.0
W06000011,Swansea,2019,983067119.3,   Swansea,2022-03-31,351.0,32,115063.0,30,0.30505027680488084,579.0,31,11360.0,29,5.096830985915493,1158.0,7,126423.0,1,0.91597256828267,11017368.81191723,1.1207137941672007,3481.4885445658447,W06000011,35,831.0,1655.0,W06000011,45.714285714285715,2342.857142857143,0.32,0.07684450980569951,0.1530417132712788,185,Swansea,73663.08,0.0
W06000012,Neath Port Talbot,2019,730255157.3,   Neath Port Talbot,2022-03-31,131.0,32,66181.0,30,0.1979420075248183,45.0,31,4062.0000000000005,29,1.1078286558345642,297.0,7,70243.0,1,0.42281793203593243,3825151.0125843426,0.5238102017282861,1208.7477199766522,W06000012,8,200.0,489.0,W06000012,0.0,1562.5,0.32,0.09029686677510919,0.22077583926514197,186,Neath Port Talbot,0.0,0.0
W06000013,Bridgend,2019,753009215.0,   Bridgend,2022-03-31,236.0,32,69959.0,30,0.3373404422590375,340.0,31,6493.0,29,5.236408439858309,738.0,7,76452.0,1,0.9653115680426934,8910195.367781091,1.1832783969026317,2815.621736218825,W06000013,8,142.0,277.0,W06000013,0.0,1562.5,0.32,0.37131322041030945,0.7243222679834909,187,Bridgend,0.0,0.0
W06000014,The Vale of Glamorgan,2019,602343915.8,   Vale of Glamorgan,2022-03-31,365.0,32,67475.0,30,0.5409410892923304,49.0,31,2875.0,29,1.7043478260869567,538.0,7,70350.0,1,0.7647476901208244,6200674.681199147,1.0294243070362474,1959.4131992589305,W06000014,13,280.0,515.0,W06000014,0.0,1597.6331360946745,0.32,0.13898395703392688,0.2556312066874012,188,Vale of Glamorgan,0.0,0.0
W06000015,Cardiff,2019,1734110249.0,   Cardiff,2022-03-31,590.0,32,140023.0,30,0.4213593481070967,132.0,31,7845.0,29,1.6826003824091778,935.0,7,147868.0,1,0.6323207184786431,14587738.650222497,0.8412232531717478,4609.725413470309,W06000015,53,1394.4,2827.1,W06000015,9.433962264150944,1185.4752580989675,0.32,0.05956343812594392,0.12076290585617903,189,Cardiff,46822.0,26880.0
W06000016,"Rhondda, Cynon, Taff",2019,1160995788.0,   Rhondda Cynon Taf,2022-03-31,242.0,32,109182.0,30,0.22164825703870603,50.0,31,5975.0,29,0.8368200836820083,442.0,7,115157.0,1,0.38382382312842467,5727298.273201282,0.49330913448596264,1809.8262543316052,W06000016,6,42.0,84.0,W06000016,0.0,1666.6666666666665,0.32,0.787052078422094,1.574104156844188,190,Rhondda Cynon Taf,0.0,0.0
W06000018,Caerphilly,2019,648466568.4,   Caerphilly,2022-03-31,190.0,32,84450.0,30,0.22498519834221434,38.0,31,4370.0,29,0.8695652173913043,333.0,7,88820.0,1,0.37491555955865796,3152531.684700743,0.4861517676199054,996.2000123654348,W06000018,28,638.0,1342.0,W06000018,60.714285714285715,3852.0408163265306,0.32,0.02711689123071092,0.05703897810597814,191,Caerphilly,0.0,0.0
W06000019,Blaenau Gwent,2019,223621292.3,   Blaenau Gwent,2022-03-31,35.0,32,32500.0,30,0.10769230769230768,14.0,31,1556.0,29,0.8997429305912596,68.0,7,34056.0,1,0.19967112990368802,572908.0853058198,0.25619567770730556,181.03895495663903,W06000019,17,342.0,668.0,W06000019,58.8235294117647,3840.8304498269895,0.32,0.009900142452445193,0.019337120345711667,192,Blaenau Gwent,487500.0,0.0
W06000020,Torfaen,2019,367916437.1,   Torfaen,2022-03-31,100.0,32,45186.0,30,0.22130748461912983,20.0,31,2714.0,29,0.7369196757553427,201.0,7,47900.0,1,0.4196242171189979,1943274.709526096,0.5281837160751566,614.0748082102464,W06000020,21,340.0,702.0,W06000020,0.0,2517.006802721088,0.32,0.03195435393775105,0.06597634254206246,193,Torfaen,0.0,0.0
W06000021,Monmouthshire,2019,751269054.3,   Monmouthshire,2022-03-31,297.0,32,53950.0,30,0.5505097312326228,29.0,31,1835.0,29,1.5803814713896458,475.0,7,55785.0,1,0.8514833736667563,8415398.523814358,1.1201577484987002,2659.265933525337,W06000021,19,472.0,966.0,W06000021,68.42105263157895,4182.825484764543,0.32,0.10056121589855402,0.20580960711441348,194,Monmouthshire,0.0,0.0
W06000022,Newport,2019,1018061051.0,   Newport,2022-03-31,236.0,32,72164.0,30,0.3270328695748573,66.0,31,3564.0,29,1.8518518518518516,442.0,7,75728.0,1,0.5836678639340799,7629811.547704151,0.7494453834777096,2411.020449074512,W06000022,40,1267.1,2534.8,W06000022,60.0,3987.5,0.32,0.03474586016998827,0.06950817327668399,195,Newport,0.0,0.0
W06000023,Powys,2019,800705827.4,   Powys,2022-03-31,266.0,32,72551.0,30,0.36663864040468086,66.0,31,3621.0,29,1.8227009113504555,445.0,7,76172.0,1,0.5842041695111064,6151933.498235257,0.7683138161004045,1944.0109854423413,W06000023,30,654.0,1264.0,W06000023,56.666666666666664,3066.6666666666665,0.32,0.05618204107977404,0.10858425064959386,196,Powys,100925.37,0.0
W06000024,Merthyr Tydfil,2019,219520710.3,   Merthyr Tydfil,2022-03-31,38.0,32,25805.0,30,0.1472582832784344,15.0,31,1581.0,29,0.9487666034155597,92.0,7,27386.0,1,0.3359380705469948,904743.3933966625,0.41214489155042716,285.89891231334536,W06000024,6,158.0,322.0,W06000024,0.0,2777.777777777778,0.32,0.032434148706809086,0.06609997394678814,197,Merthyr Tydfil,0.0,0.0
E47000006,Tees Valley Combined Authority,2019,2924414703.1000004,Tees Valley Combined Authority,2022-03-31,781.0,32,295011.0,30,0.2647358912040568,27.0,31,20197.0,29,1.6685646383126207,1489.0,7,315208.0,1,0.4723864876525976,17473472.363840178,0.5975032318541408,5521.617266973496,E47000006,250,3533.4,5656.2,E47000006,0.0,5633.919999999999,0.32,0.03566049889714747,0.05708465326938516,198,Tees Valley Combined Authority,0.0,720000.0
