id,AvgScore,EVpct,EVCS,CSUhighest,LA_pct,COMP,NEW,Cluster,UTLACode,UTLAName
0,32.325,1.3882732856328752,24.36111111111111,21.782829955746312,0.0,74250.0,0.0,2,E06000006,Halton
1,18.942,1.4462230979906538,18.823529411764707,10.57730488732146,0.0,0.0,94650.0,1,E06000007,Warrington
2,36.013,1.0128794252799171,89.42857142857143,18.54072315784625,0.0,0.0,0.0,2,E06000008,Blackburn with Darwen
3,45.039,0.850798920937954,44.72727272727273,16.45573844284782,0.0,0.0,0.0,2,E06000009,Blackpool
4,40.564,0.6317197386696847,55.81818181818182,12.35512018774268,0.0,0.0,0.0,2,E06000010,"Kingston upon Hull, City of"
5,15.605,1.203731727649723,75.56666666666666,39.48163567725697,23.33333333333333,46874.0,0.0,1,E06000011,East Riding of Yorkshire
6,31.335,0.9045561283330322,34.26315789473684,11.31095847270427,0.0,0.0,0.0,2,E06000012,North East Lincolnshire
7,22.096,0.9863591019648722,73.33333333333333,26.33694280113803,0.0,0.0,66870.0,2,E06000013,North Lincolnshire
8,11.727,1.529473622714261,24.24074074074074,6.36177254822152,31.48148148148148,0.0,0.0,1,E06000014,York
9,26.323,2.372400756143667,35.857142857142854,9.08528362644689,6.493506493506493,0.0,0.0,2,E06000015,Derby
10,30.877,1.2791145394861354,28.823529411764707,8.95409661288267,41.1764705882353,0.0,95340.0,3,E06000016,Leicester
11,8.381,1.8845803117807984,28.933333333333334,22.57880912530713,13.333333333333334,0.0,0.0,1,E06000017,Rutland
12,34.891,1.2772494954262017,5.971830985915493,1.93750339185638,35.68075117370892,117477.41,0.0,2,E06000018,Nottingham
13,18.89,1.5019668613660746,38.093023255813954,13.50990638703303,23.25581395348837,0.0,0.0,1,E06000019,"Herefordshire, County of"
14,24.988,1.214255620253438,80.28571428571429,45.42195492350851,0.0,0.0,0.0,2,E06000020,Telford and Wrekin
15,34.504,0.9457432572008514,27.710526315789476,9.07700199302521,7.894736842105263,0.0,0.0,2,E06000021,Stoke-on-Trent
16,11.745,2.2179639663450947,35.964285714285715,22.4334305146226,10.714285714285714,0.0,0.0,1,E06000022,Bath and North East Somerset
17,26.363,1.4221905570931412,18.66906474820144,5.87372040757591,18.705035971223023,0.0,284000.0,2,E06000023,"Bristol, City of"
18,15.825,1.8381364425215712,51.27272727272727,20.14207462312854,2.272727272727273,0.0,0.0,1,E06000024,North Somerset
19,11.66,9.662985642814853,405.28333333333336,94.98944949329616,6.666666666666667,0.0,0.0,0,E06000025,South Gloucestershire
20,26.619,0.7142549433507086,8.373737373737374,3.9119688855685,27.27272727272728,0.0,338600.0,2,E06000026,Plymouth
21,28.104,1.0163232144176084,43.0,9.7141808787128,0.0,0.0,0.0,2,E06000027,Torbay
22,18.622,12.625826391305235,604.7647058823529,108.01686712019384,21.5686274509804,79636.0,0.0,0,E06000030,Swindon
23,27.821,13.196183332414098,725.030303030303,91.00546781952428,0.0,0.0,0.0,0,E06000031,Peterborough
24,25.908,0.9795457946291884,16.365384615384617,5.12213223910638,23.07692307692308,23336.0,0.0,2,E06000032,Luton
25,22.375,1.0547116215882426,53.375,10.92277820231954,25.0,0.0,0.0,1,E06000033,Southend-on-Sea
26,20.928,1.2842854073667376,48.90909090909091,12.71874329892399,4.545454545454546,0.0,0.0,1,E06000034,Thurrock
27,23.936,1.235309829059829,43.81578947368421,15.56812593465251,0.0,0.0,85420.0,2,E06000035,Medway
28,10.241,1.4455529885517366,41.48148148148148,11.397726057648171,0.0,0.0,98620.0,1,E06000036,Bracknell Forest
29,9.952,2.161705404798323,29.28985507246377,20.507544840637756,60.869565217391305,60328.04,0.0,3,E06000037,West Berkshire
30,19.619,1.4070214763880895,23.82051282051282,4.233139520558559,12.82051282051282,58072.28,0.0,1,E06000038,Reading
31,22.965,17.014707799518828,755.6052631578947,56.68610108868787,0.0,0.0,0.0,0,E06000039,Slough
32,8.376,13.575308399594254,488.0882352941176,224.21084655006624,0.0,0.0,89990.0,0,E06000040,Windsor and Maidenhead
33,5.846,2.3396622800063422,81.41379310344827,19.45646542597869,0.0,0.0,0.0,1,E06000041,Wokingham
34,17.98,10.535973723483814,100.88643533123027,14.65142791353118,40.063091482649845,0.0,865960.0,3,E06000042,Milton Keynes
35,20.761,1.6978109983982914,5.760869565217392,6.806222481470529,0.0,418630.0,144350.0,1,E06000043,Brighton and Hove
36,26.899,8.422897946821106,117.65384615384616,75.84708870170472,71.7948717948718,60698.0,229860.0,3,E06000044,Portsmouth
37,26.876,0.9360980245879024,14.092307692307692,3.79458828042035,64.61538461538461,0.0,0.0,3,E06000045,Southampton
38,23.294,1.2140127038248962,46.47368421052632,11.58870472521331,0.0,0.0,67500.0,2,E06000046,Isle of Wight
39,26.793,1.0187914968680838,12.053140096618357,6.9460792822353,14.492753623188406,0.0,450000.0,2,E06000047,County Durham
40,14.475,2.123173548107548,73.12307692307692,22.140341398282025,7.6923076923076925,3216.0,14970.0,1,E06000049,Cheshire East
41,18.083,1.4887339756142135,49.1551724137931,23.85972262544525,0.0,86676.0,0.0,1,E06000050,Cheshire West and Chester
42,17.153,1.2857696352465822,77.43333333333334,20.48537193284187,3.333333333333333,0.0,89390.0,1,E06000051,Shropshire
43,23.072,1.1424683277711176,21.900621118012424,6.39165967443273,1.2422360248447204,10396.0,21720.0,2,E06000052,Cornwall
44,13.447,5.1500025002867975,282.38709677419354,105.03117788996146,37.096774193548384,0.0,0.0,1,E06000054,Wiltshire
45,18.932,2.7757335434325245,46.46376811594203,19.77022971690326,44.927536231884055,96883.0,0.0,3,E06000055,Bedford
46,12.152,1.8605594806186747,84.27027027027027,28.10673759021688,10.81081081081081,0.0,0.0,1,E06000056,Central Bedfordshire
47,22.079,1.3957752765613505,10.663594470046084,4.9970929742427295,16.129032258064516,0.0,96620.0,1,E06000057,Northumberland
48,18.173,1.3312632634852786,43.29508196721312,6.326213162060471,0.0,0.0,0.0,1,E06000058,"Bournemouth, Christchurch and Poole"
49,15.735,1.4134102147562346,40.08860759493671,13.086856950950802,5.063291139240507,12777.0,125080.0,1,E06000059,Dorset
50,30.691,1.1088230635197212,31.818181818181817,22.0399562705624,0.0,0.0,0.0,2,E08000001,Bolton
51,23.682,1.6555683344769931,55.25806451612903,43.44619270355243,0.0,0.0,0.0,2,E08000002,Bury
52,40.005,1.0436335952907607,10.122093023255816,5.8377893702737405,0.0,0.0,0.0,2,E08000003,Manchester
53,33.155,0.9950353416358128,18.192307692307693,10.53310766430158,0.0,0.0,0.0,2,E08000004,Oldham
54,34.415,1.041988514686924,26.43243243243243,11.79391665001098,0.0,0.0,0.0,2,E08000005,Rochdale
55,34.21,1.0339431995991042,10.75531914893617,8.42370843244085,0.0,0.0,0.0,2,E08000006,Salford
56,20.826,18.27530229060482,2041.4,318.76136056086904,0.0,0.0,0.0,0,E08000007,Stockport
57,31.374,0.8252984962781635,33.04,11.13385086460071,0.0,0.0,0.0,2,E08000008,Tameside
58,16.088,1.868774844789852,41.01960784313726,23.9161284452239,0.0,0.0,0.0,1,E08000009,Trafford
59,25.713,0.8806450372383382,31.953488372093023,10.16551258021487,0.0,0.0,0.0,2,E08000010,Wigan
60,43.006,0.9090023698990358,56.0,19.66958606121935,0.0,0.0,0.0,2,E08000011,Knowsley
61,42.412,0.9130478921854775,10.738805970149254,6.981865327962391,50.74626865671642,67575.0,0.0,3,E08000012,Liverpool
62,31.518,0.8786984279535938,29.53846153846154,11.33546991136319,0.0,0.0,0.0,2,E08000013,St. Helens
63,27.035,0.9853483680669972,58.38095238095238,15.93705660191656,0.0,0.0,0.0,2,E08000014,Sefton
64,29.589,1.0205287836400174,21.58333333333333,12.29117112748184,73.61111111111111,0.0,77370.0,3,E08000015,Wirral
65,29.933,1.0146475434848947,41.27586206896552,15.300658235131287,0.0,0.0,100000.0,2,E08000016,Barnsley
66,30.289,1.6741717273168688,83.9,26.60165174520212,0.0,0.0,0.0,2,E08000017,Doncaster
67,29.55,0.9578107183580388,20.64406779661017,7.687888935546231,25.42372881355932,0.0,0.0,2,E08000018,Rotherham
68,27.06,1.8767575227509243,163.0,41.33808747231832,0.0,0.0,0.0,2,E08000019,Sheffield
69,29.79,1.3021334332378165,6.182692307692308,4.8627810980548,0.0,0.0,0.0,2,E08000021,Newcastle upon Tyne
70,22.279,1.0790156424702293,17.43859649122807,8.00979428358106,0.0,0.0,0.0,2,E08000022,North Tyneside
71,31.509,1.131380316590861,7.797752808988764,2.4651932804732097,46.06741573033708,145793.53,0.0,3,E08000023,South Tyneside
72,30.586,0.8872275656314232,4.848341232227488,3.2675077534381898,0.0,0.0,69300.0,2,E08000024,Sunderland
73,38.067,1.0997099505895729,39.02586206896552,12.93859559640444,18.96551724137931,0.0,0.0,2,E08000025,Birmingham
74,25.613,1.5643514077752074,4.563786008230453,2.60491315155532,84.5679012345679,1481586.14,1388100.0,3,E08000026,Coventry
75,24.103,0.9837408621124276,47.30303030303031,10.81631526194095,0.0,0.0,316710.0,2,E08000027,Dudley
76,34.884,0.8472280743995666,46.91666666666666,14.39238870978602,0.0,0.0,300430.0,2,E08000028,Sandwell
77,17.37,6.514633581652526,149.484375,42.11350251887835,26.5625,95553.1,0.0,1,E08000029,Solihull
78,31.555,0.8692842139279366,53.8,9.30209232400451,0.0,0.0,254040.0,2,E08000030,Walsall
79,32.102,0.9388742502045918,36.0,3.4323760453911905,0.0,0.0,279790.0,2,E08000031,Wolverhampton
80,34.666,1.1692715804920724,40.096774193548384,7.06577027421764,11.290322580645162,0.0,330850.0,2,E08000032,Bradford
81,26.351,1.3043897319468392,32.05263157894737,8.12800829226984,0.0,0.0,97500.0,2,E08000033,Calderdale
82,25.151,1.218108672404135,61.333333333333336,10.61862162476034,0.0,0.0,0.0,2,E08000034,Kirklees
83,27.301,7.470975936369453,154.72906403940885,39.39216339476433,2.4630541871921183,0.0,97500.0,2,E08000035,Leeds
84,27.306,1.1146657486600864,37.56,7.815314881726559,0.0,0.0,0.0,2,E08000036,Wakefield
85,28.217,1.0168892032894157,8.655913978494624,5.755198142117,1.075268817204301,0.0,0.0,2,E08000037,Gateshead
86,14.72,15.754633715798764,5.1,42.31074477373495,12.857142857142858,97435.0,0.0,0,E09000001,City of London
87,32.768,2.024203445650992,22.46551724137931,11.03875157872743,0.0,0.0,0.0,2,E09000002,Barking and Dagenham
88,16.148,3.999198442688652,73.52631578947368,33.07848629739993,0.0,0.0,3549600.0,1,E09000003,Barnet
89,16.273,1.6724386311380788,44.94871794871795,6.62857807063811,0.0,0.0,150000.0,1,E09000004,Bexley
90,25.558,3.710272810916871,18.09189189189189,13.4793629361017,0.5405405405405406,0.0,600000.0,2,E09000005,Brent
91,14.163,2.239231948943311,42.8421052631579,14.3203681943017,0.0,0.0,0.0,1,E09000006,Bromley
92,20.131,7.806719516798792,7.793969849246231,15.67266049233126,66.83417085427136,70925.0,502560.0,3,E09000007,Camden
93,22.477,2.018164200905318,13.816831683168315,5.40444656064869,0.99009900990099,0.0,0.0,2,E09000008,Croydon
94,22.71,3.5680808221080405,19.76442307692308,13.52595799042182,31.25,0.0,255000.0,1,E09000009,Ealing
95,25.781,1.9316607010772069,16.583941605839417,13.12076497671094,56.2043795620438,43380.0,117000.0,3,E09000010,Enfield
96,24.464,2.331269389699162,8.04888888888889,8.74156748195546,10.666666666666666,0.0,0.0,2,E09000011,Greenwich
97,32.526,3.25801749271137,9.377622377622378,12.42648846449574,43.35664335664335,0.0,0.0,3,E09000012,Hackney
98,22.27,9.26263649667905,5.441798941798941,9.58966081534344,62.03703703703704,428095.34,4218750.0,3,E09000013,Hammersmith and Fulham
99,27.956,3.545681918493453,19.366071428571427,16.08818828734267,25.0,0.0,0.0,2,E09000014,Haringey
100,15.031,2.6141587496169167,41.274193548387096,16.19003043944319,41.935483870967744,69985.0,109900.0,3,E09000015,Harrow
101,16.789,1.7907097068392483,60.05882352941177,15.36304273710575,0.0,0.0,346490.0,1,E09000016,Havering
102,18.223,4.959182621881648,40.83030303030303,24.77391986005997,0.0,0.0,0.0,1,E09000017,Hillingdon
103,21.487,2.7332138716137875,6.233173076923077,9.76054517362201,54.32692307692308,0.0,179850.0,3,E09000018,Hounslow
104,27.535,5.313940092165899,8.31081081081081,11.98700502846111,35.13513513513514,27000.0,120000.0,3,E09000019,Islington
105,21.526,7.82719836400818,4.747286821705426,14.6140776406579,84.49612403100775,205508.0,209160.0,3,E09000020,Kensington and Chelsea
106,11.381,2.605130102355408,9.941176470588236,14.17826280955329,58.23529411764706,0.0,406960.0,3,E09000021,Kingston upon Thames
107,25.422,3.120242311575506,5.97239263803681,9.78616824052159,78.83435582822086,139815.25,67080.0,3,E09000022,Lambeth
108,26.661,2.0734099187447463,18.28235294117647,9.99119764994933,0.0,0.0,69190.0,2,E09000023,Lewisham
109,14.649,3.0157142857142856,8.02661596958175,5.76771460368775,34.22053231939164,0.0,910190.0,1,E09000024,Merton
110,29.577,2.4384501052197844,11.669014084507042,14.58732977687548,0.0,0.0,0.0,2,E09000025,Newham
111,17.203,2.470709587014908,21.15833333333333,7.92582036436102,55.0,0.0,557610.0,3,E09000026,Redbridge
112,9.425,3.931301236947367,8.341736694677872,10.83253136813143,77.87114845938375,154231.0,300180.0,3,E09000027,Richmond upon Thames
113,25.811,3.667499108098466,4.13682092555332,10.39348907309586,77.46478873239437,318238.0,37440.0,3,E09000028,Southwark
114,13.987,1.7583157308326176,24.047619047619047,5.85923378301215,0.0,0.0,0.0,1,E09000029,Sutton
115,27.913,5.131716223265519,27.77647058823529,68.83255265019334,23.529411764705884,0.0,418090.0,2,E09000030,Tower Hamlets
116,25.209,1.821436091808802,4.325,4.92187789237589,63.75,131261.0,0.0,3,E09000031,Waltham Forest
117,16.611,4.189718327649362,4.90680473372781,8.20582283604994,59.9112426035503,294946.5,300170.0,3,E09000032,Wandsworth
118,20.339,12.027442726463208,4.907514450867052,15.989784132085392,71.01568951279934,107587.5,1722500.0,3,E09000033,Westminster
119,10.052,2.4000807492011824,52.84027777777778,27.313864946511167,32.638888888888886,35283.0,105520.0,1,E06000060,Buckinghamshire
120,13.858,1.998892042696334,68.62745098039215,36.07045048976965,13.72549019607843,0.0,118460.0,1,E10000003,Cambridgeshire
121,21.261,0.9454971225664258,24.71,9.25585544105192,0.0,0.0,20100.0,1,E10000006,Cumbria
122,18.392,1.5938012711805989,38.53333333333333,17.11314678614094,47.22222222222222,269756.0,301590.0,3,E10000007,Derbyshire
123,16.607,1.5483000862877845,64.03669724770643,23.84107825654555,0.9174311926605504,5675.0,253500.0,1,E10000008,Devon
124,19.77,1.5004714879330177,54.3,18.23361034647034,1.25,0.0,0.0,1,E10000011,East Sussex
125,17.016,1.5849580212652752,73.78735632183908,28.804491296997742,18.39080459770115,224762.5,0.0,1,E10000012,Essex
126,14.932,1.6823074186087883,61.755102040816325,19.07262305256635,6.122448979591836,0.0,0.0,1,E10000013,Gloucestershire
127,12.693,1.9894511099518923,50.92581602373888,17.25736832396688,26.70623145400593,213014.83,0.0,1,E10000014,Hampshire
128,12.732,2.143390845293965,43.59933774834437,24.81613727950156,7.28476821192053,266350.0,270720.0,1,E10000015,Hertfordshire
129,19.538,1.5287321673546477,46.53558052434457,15.16750040541858,11.235955056179776,69416.25,544250.0,1,E10000016,Kent
130,23.443,1.2377814405966363,26.02097902097902,9.47062374561613,2.097902097902098,184340.5,547500.0,2,E10000017,Lancashire
131,12.33,1.7508549489040823,38.07650273224044,20.162629072500373,16.939890710382514,361486.42,275660.0,1,E10000018,Leicestershire
132,20.29,1.169775837624785,36.65648854961832,12.29389358791461,20.610687022900763,264308.25,37500.0,1,E10000019,Lincolnshire
133,21.183,1.1400661459260122,39.25352112676056,13.770925668618132,2.816901408450704,128281.0,126574.0,1,E10000020,Norfolk
199,18.605,1.7736712391578464,43.688235294117646,16.98625115477706,25.294117647058822,0.0,0.0,1,E10000021,Northamptonshire
134,14.762,1.5914452794711542,54.37373737373738,21.93418538470686,1.0101010101010102,117470.36,146740.0,1,E10000023,North Yorkshire
135,18.999,1.3210807936455182,23.78205128205128,8.09585367630952,31.1965811965812,153160.0,51000.0,1,E10000024,Nottinghamshire
136,11.656,2.7483860809321365,39.07835820895522,15.47276253089326,14.17910447761194,0.0,1198700.0,1,E10000025,Oxfordshire
137,18.553,1.2685306926808937,67.85245901639344,25.398954704943712,0.0,0.0,458500.0,1,E10000027,Somerset
138,16.567,1.2887455066544935,47.53125,15.533742797366507,9.375,4867.0,96220.0,1,E10000028,Staffordshire
139,18.46,1.2826813330480318,41.96153846153846,17.08131347616336,10.76923076923077,82562.0,60000.0,1,E10000029,Suffolk
140,10.087,2.396238277825498,58.193548387096776,25.54700676932619,1.7921146953405018,0.0,166090.0,1,E10000030,Surrey
141,15.64,3.3104042558920947,62.86363636363637,55.28202339038466,46.02272727272727,327205.5,0.0,3,E10000031,Warwickshire
142,14.429,1.579234514017123,39.61052631578947,18.76199269812325,5.2631578947368425,60000.0,0.0,1,E10000032,West Sussex
143,18.089,1.9260591774703804,74.25,18.64970297139109,18.47826086956522,63361.75,71610.0,1,E10000034,Worcestershire
198,31.347200000000004,0.7287251592599172,9.188,5.7084653269385095,0.0,0.0,720000.0,2,E47000006,Tees Valley Combined Authority
