AvgScore,EVpct,EVCS,CSUhighest,LA_pct,COMP,NEW,Cluster,id,UTLACode,UTLAName
0.6756053376878526,0.042879814501177504,0.009927185840930934,0.06263835918550557,0.0,0.05011520963607286,0.0,2,0,E06000006,Halton
0.33414130074247955,0.04616428420494652,0.007209038398702978,0.027270047062321123,0.0,0.0,0.022435555555555556,1,1,E06000007,Warrington
0.7697037736330468,0.021603304515296816,0.041865847956751065,0.052405206837478555,0.0,0.0,0.0,2,2,E06000008,Blackburn with Darwen
1.0,0.012416932990983787,0.019924009925983217,0.0458243112773119,0.0,0.0,0.0,2,3,E06000009,Blackpool
0.8858214477074988,0.0,0.02536803365587158,0.03288141520961574,0.0,0.0,0.0,2,4,E06000010,"Kingston upon Hull, City of"
0.24899854565866358,0.0324203991619208,0.035061668259063504,0.11850159461120478,0.27591240875912404,0.03163771496944484,0.0,1,5,E06000011,East Riding of Yorkshire
0.6503457250019137,0.01546377493687772,0.014787651040191222,0.029585698389649782,0.0,0.0,0.0,2,6,E06000012,North East Lincolnshire
0.41461485469344017,0.02010019009752024,0.033965426322198004,0.07701263290998171,0.0,0.0,0.015850666666666666,2,7,E06000013,North Lincolnshire
0.1500523052585921,0.050882743422543245,0.009868101491099875,0.013964444457871025,0.3722627737226277,0.0,0.0,1,8,E06000014,York
0.5224657464343123,0.09865802550871765,0.01557006588908187,0.022560738633951607,0.07678452933927385,0.0,0.0,2,9,E06000015,Derby
0.6386599647896308,0.03669293347373179,0.012117584384667894,0.022146669394543805,0.4869042507513955,0.0,0.02259911111111111,3,10,E06000016,Leicester
0.06467991733217668,0.07100942053141587,0.012171482144513782,0.0651507304970391,0.15766423357664233,0.0,0.0,1,11,E06000017,Rutland
0.7410762125889827,0.0365872268206502,0.000900723126599598,0.0,0.4219183715431274,0.07929165023101525,0.0,2,12,E06000018,Nottingham
0.33281453320746057,0.04932371983607954,0.016667558064681336,0.03652629918271351,0.2749957562383296,0.0,0.0,1,13,E06000019,"Herefordshire, County of"
0.4884035414487281,0.03301687057427355,0.03737803448386886,0.13725119036239414,0.0,0.0,0.0,2,14,E06000020,Telford and Wrekin
0.7312020003572066,0.01779817208930308,0.011571261696756319,0.022534599082796335,0.09335382251248558,0.0,0.0,2,15,E06000021,Stoke-on-Trent
0.15051157094379097,0.08990488314979046,0.01562265745321721,0.06469186792278864,0.12669447340980186,0.0,0.0,1,16,E06000022,Bath and North East Somerset
0.5234863368458653,0.04480217189998968,0.0071332187082722865,0.012423991838530386,0.22118363703198027,0.0,0.06731851851851851,2,17,E06000023,"Bristol, City of"
0.2546117929222055,0.06837708273252971,0.02313687638952389,0.05745959724731449,0.026874585268745855,0.0,0.0,1,18,E06000024,North Somerset
0.14834281631924068,0.5118725676920204,0.1969046103263034,0.29370245957140895,0.07883211678832117,0.0,0.0,0,19,E06000025,South Gloucestershire
0.5300181154798052,0.0046779164287114455,0.002079709922460256,0.006232060651476834,0.32249502322495033,0.0,0.08026074074074074,2,20,E06000026,Plymouth
0.5679075345087133,0.021798491015972303,0.019076170164771096,0.02454574461767214,0.0,0.0,0.0,2,21,E06000027,Torbay
0.32597657745005487,0.6797999565751484,0.29482095937632957,0.3348212621240465,0.25504508372692153,0.053750502822603345,0.0,0,22,E06000030,Swindon
0.5606868573469753,0.7121265512126023,0.353853880789354,0.2811277068069838,0.0,0.0,0.0,0,23,E06000031,Peterborough
0.511877120914449,0.01971402661197935,0.006002446721383774,0.01005173308508497,0.2728804042672656,0.015750687300570995,0.0,2,24,E06000032,Luton
0.42173347281402296,0.023974262691460274,0.024168786625209694,0.028360474147216385,0.29562043795620435,0.0,0.0,1,25,E06000033,Southend-on-Sea
0.3848136146760902,0.03698600705248946,0.021976674611023088,0.03402912900374247,0.05374917053749171,0.0,0.0,1,26,E06000034,Thurrock
0.46156201362488203,0.03421017747463896,0.019476604179415602,0.04302271509662464,0.0,0.0,0.020247703703703702,2,27,E06000035,Medway
0.11213737146939506,0.04612630385504056,0.018330798366902348,0.029859565344364663,0.0,0.0,0.02337659259259259,1,28,E06000036,Bracknell Forest
0.10476360574592403,0.086716269874614,0.012346482479665575,0.058613141114796194,0.7197715011107585,0.040718550458362146,0.0,3,29,E06000037,West Berkshire
0.3514147934580155,0.04394242129886315,0.009661830683997362,0.007245780507866081,0.1516002245929253,0.03919602001676392,0.0,1,30,E06000038,Reading
0.43678718138443096,0.9285522377683022,0.36886174056988674,0.17280452989253692,0.0,0.0,0.0,0,31,E06000039,Slough
0.06455234353073253,0.7336145379105519,0.237549777240086,0.7015675686305278,0.0,0.0,0.02133096296296296,0,32,E06000040,Windsor and Maidenhead
0.0,0.0968024796726633,0.03793175715913288,0.05529558976607199,0.0,0.0,0.0,1,33,E06000041,Wokingham
0.3095961013446279,0.5613516390823834,0.0474899931434639,0.04012931549814583,0.4737387459992171,0.0,0.20526459259259258,3,34,E06000042,Milton Keynes
0.38055264970785596,0.06042374084687685,0.0007971717431234861,0.015367274210719824,0.0,0.2825552890228846,0.03421629629629629,1,35,E06000043,Brighton and Hove
0.5371622483606767,0.4415870861384039,0.055720353852301494,0.23328289091064433,0.8489612577203818,0.040968255818051864,0.05448533333333333,3,36,E06000044,Portsmouth
0.5365754088740337,0.017251501219905804,0.004886696460727901,0.005861568965033119,0.7640651319483436,0.0,0.0,3,37,E06000045,Southampton
0.445181537519455,0.03300310259785341,0.020781244033579963,0.030462356653300906,0.0,0.0,0.016,2,38,E06000046,Isle of Wight
0.534457683770061,0.02193838791294376,0.003885761669074839,0.015808708141909426,0.17137416693113297,0.0,0.10666666666666666,2,39,E06000047,County Durham
0.22016686653228895,0.0845323677913861,0.03386222099633926,0.06376678254898037,0.09096013475575519,0.002170646655752328,0.0035484444444444443,1,40,E06000049,Cheshire East
0.312224121654377,0.04857370856637798,0.022097464849235707,0.06919371359680863,0.0,0.05850216714365322,0.0,1,41,E06000050,Cheshire West and Chester
0.28849539458576784,0.037070129870260496,0.03597793017644363,0.05854315614587999,0.039416058394160576,0.0,0.02118874074074074,1,42,E06000051,Shropshire
0.43951726073533537,0.028948122502785834,0.008719443013017794,0.01405877803009083,0.014689214308382825,0.007016804301368532,0.005148444444444444,2,43,E06000052,Cornwall
0.19393769295537466,0.2560864693050421,0.13658042746104734,0.32539744771527346,0.43866258535436775,0.0,0.0,1,44,E06000054,Wiltshire
0.33388615313959125,0.12151805328944863,0.020776376672953147,0.05628593277157737,0.5312599174865121,0.0653914054568572,0.0,3,45,E06000055,Bedford
0.16089607838134362,0.06964797190886902,0.03933387211225334,0.08259868569304198,0.12783586506214242,0.0,0.0,1,46,E06000056,Central Bedfordshire
0.4141811037685301,0.043305011079389014,0.003203696808312196,0.009657068156815548,0.19072286319755122,0.0,0.022902518518518516,1,47,E06000057,Northumberland
0.3145204500803715,0.03964861006864326,0.019221012505340557,0.01385220737295327,0.0,0.0,0.0,1,48,E06000058,"Bournemouth, Christchurch and Poole"
0.25231546449621106,0.04430452113597613,0.01764709981442688,0.0351910164175127,0.0598724937632819,0.008623865771314519,0.02964859259259259,1,49,E06000059,Dorset
0.633914219375909,0.02704118188274117,0.013587523289555781,0.06344993416320342,0.0,0.0,0.0,2,50,E08000001,Bolton
0.45508126451151987,0.058029518256484336,0.025093097502405508,0.13101503681761204,0.0,0.0,0.0,2,51,E08000002,Bury
0.8715586967060445,0.023346384182950285,0.00293789833300854,0.012310581700723112,0.0,0.0,0.0,2,52,E08000003,Manchester
0.696782588727579,0.02059194054816718,0.006899200314973517,0.02713054613137859,0.0,0.0,0.0,2,53,E08000004,Oldham
0.728931186691501,0.023253144581582806,0.010943903436672465,0.031110072790056977,0.0,0.0,0.0,2,54,E08000005,Rochdale
0.7237006608322916,0.022797153568185277,0.0032487202887501814,0.02047259034891537,0.0,0.0,0.0,2,55,E08000006,Salford
0.3822111091266298,1.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0,56,E08000007,Stockport
0.6513408006531779,0.01097162421739837,0.014187258362750041,0.029026688693580455,0.0,0.0,0.0,2,57,E08000008,Tameside
0.26132217487816706,0.07011360093557008,0.018104085567550592,0.06937174886310034,0.0,0.0,0.0,1,58,E08000009,Trafford
0.5069017426581278,0.014108546143388072,0.01365393913376334,0.025970295488098868,0.0,0.0,0.0,2,59,E08000010,Wigan
0.9481284923328146,0.015715778267432368,0.025457279946525486,0.05596826838675732,0.0,0.0,0.0,2,60,E08000011,Knowsley
0.9329727247212514,0.015945069698157024,0.003240614719005178,0.015921660638753755,0.6000653665976685,0.045609902911213786,0.0,3,61,E08000012,Liverpool
0.655014926134769,0.013998216550233485,0.012468512106741403,0.02966306452892332,0.0,0.0,0.0,2,62,E08000013,St. Helens
0.5406322557599572,0.020042903891904128,0.026625981371755227,0.04418718127843506,0.0,0.0,0.0,2,63,E08000014,Sefton
0.6057969535376215,0.022036853559975464,0.008563700844829566,0.032679571002452,0.8704379562043796,0.0,0.018339555555555553,3,64,E08000015,Wirral
0.6145740310769781,0.021703517621097353,0.01822986913270818,0.04217849931719696,0.0,0.0,0.023703703703703703,2,65,E08000016,Barnsley
0.6236572857398005,0.05908391822231414,0.03915212324736761,0.07784814115241459,0.0,0.0,0.0,2,66,E08000017,Doncaster
0.6048018778863573,0.01848212962013141,0.008102658036825802,0.018150102694514742,0.3006309538537671,0.0,0.0,2,67,E08000018,Rotherham
0.5412701247671778,0.0705660418124484,0.07797872199635009,0.12436116532551185,0.0,0.0,0.0,2,68,E08000019,Sheffield
0.6109254203556758,0.03799759445649553,0.0010042253760598825,0.009233135826125312,0.0,0.0,0.0,2,69,E08000021,Newcastle upon Tyne
0.4192840558262956,0.025351761893249142,0.0065292377059098985,0.019166141546232612,0.0,0.0,0.0,2,70,E08000022,North Tyneside
0.6547852932921696,0.028319678072771776,0.0017969852501328026,0.0016655623516865668,0.5447387845485114,0.09840368107115256,0.0,3,71,E08000023,South Tyneside
0.6312351695455821,0.014481629578892673,0.00034925301452580146,0.004197929958514162,0.0,0.0,0.016426666666666666,2,72,E08000024,Sunderland
0.8221110912662977,0.02652467040309562,0.017125446285866076,0.03472305495819851,0.22426378051849985,0.0,0.0,2,73,E08000025,Birmingham
0.5043502666292451,0.05285954064942623,0.00020957777427220176,0.0021065640878897077,0.9999999999999999,0.9999999999999999,0.3290311111111111,3,74,E08000026,Coventry
0.46582297859311617,0.01995179394017875,0.021188332376913577,0.028024442191384866,0.0,0.0,0.075072,2,75,E08000027,Dudley
0.740897609266961,0.012214545152353151,0.020998684009274016,0.0393117028156294,0.0,0.0,0.07121303703703703,2,76,E08000028,Sandwell
0.2940320975684434,0.3334307998767296,0.07134451531219438,0.12680862952056576,0.31409671532846717,0.06449378636870888,0.0,1,77,E08000029,Solihull
0.6559589722654556,0.013464639313414045,0.024377399829613202,0.02324505798886042,0.0,0.0,0.06021688888888889,2,78,E08000030,Walsall
0.669915546143444,0.017408851667782096,0.015640187974595654,0.00471830835875897,0.0,0.0,0.06632059259259258,2,79,E08000031,Wolverhampton
0.7353353915239966,0.030467272745774043,0.01765110842691031,0.016186492166925227,0.13350600423828585,0.0,0.0784237037037037,2,80,E08000032,Bradford
0.5231801597223994,0.038125476574675396,0.013702604032767402,0.01953926372757679,0.0,0.0,0.02311111111111111,2,81,E08000033,Calderdale
0.4925624473758069,0.033235253215064056,0.02807517113904011,0.027400456236074847,0.0,0.0,0.0,2,82,E08000034,Kirklees
0.5474191819967852,0.3876342107714198,0.07391889504539684,0.11821919074398306,0.02912516630110388,0.0,0.02311111111111111,2,83,E08000035,Leeds
0.5475467557982293,0.027372332606987043,0.016405921148406184,0.018552300771764816,0.0,0.0,0.0,2,84,E08000036,Wakefield
0.5707907024213508,0.021830570037913638,0.0022182176065216976,0.012049896697722592,0.012714857546503413,0.0,0.0,2,85,E08000037,Gateshead
0.2264179828030516,0.8571339710976335,0.00047278087796406507,0.12743119076522413,0.15203336809176227,0.06576397913657589,0.0,0,86,E09000001,City of London
0.6869083764958028,0.07892295699484121,0.00899672487290176,0.028726524158235674,0.0,0.0,0.0,2,87,E09000002,Barking and Dagenham
0.26285306049549667,0.19086139076950814,0.03406015264824295,0.09829115516680013,0.0,0.0,0.8413866666666666,1,88,E09000003,Barnet
0.2660424055316,0.05898569008901476,0.020032707331266823,0.014806570189186328,0.0,0.0,0.035555555555555556,1,89,E09000004,Bexley
0.5029469548133596,0.17448571247847466,0.0068499107575676725,0.036429894034426216,0.006391793253107122,0.0,0.14222222222222222,2,90,E09000005,Brent
0.2122062613221749,0.09111030628512094,0.018998666807097966,0.03908438244863474,0.0,0.0,0.0,1,91,E09000006,Bromley
0.36447835072589496,0.4066634288704682,0.0017951283669468752,0.04335266044421564,0.7903018743351796,0.047870993177622466,0.11912533333333333,3,92,E09000007,Camden
0.42433597836348336,0.07858066569839404,0.004751477794838829,0.010942809672766646,0.0117077401170774,0.0,0.0,2,93,E09000008,Croydon
0.43028091751078,0.16642657888753426,0.007670880381036272,0.03657696330735431,0.36952554744525545,0.0,0.06044444444444444,1,94,E09000009,Ealing
0.508636746357768,0.07367783490575419,0.006109726425203922,0.035298041267418645,0.6646065320475252,0.02927943156919651,0.027733333333333332,3,95,E09000010,Enfield
0.47503380705738274,0.09632678884952829,0.0019202565498252755,0.02147585775546375,0.12613138686131387,0.0,0.0,2,96,E09000011,Greenwich
0.6807338045059068,0.14885286173094336,0.0025724714930792677,0.033106676897263806,0.5126843958960747,0.0,0.0,3,97,E09000012,Hackney
0.4190544229836961,0.4891816462219989,0.0006405544603414904,0.024152718459598023,0.7335766423357665,0.2889439421996753,1.0,3,98,E09000013,Hammersmith and Fulham
0.5641313499859669,0.16515705760132976,0.007475347642584371,0.044664202443370535,0.29562043795620435,0.0,0.0,2,99,E09000014,Haringey
0.2343530732528768,0.11236034434116667,0.018229050131709407,0.044985649675944914,0.4958794443136332,0.04723653799839137,0.02605037037037037,3,100,E09000015,Harrow
0.27920802184063487,0.065689038196069,0.027449572140828896,0.042375405265290336,0.0,0.0,0.08213096296296296,1,101,E09000016,Havering
0.31579618809481286,0.24527121237842536,0.018011164429634463,0.072079219892905,0.0,0.0,0.0,1,102,E09000017,Hillingdon
0.39907636567754445,0.11910813049210418,0.0010290040937774932,0.024692085538218653,0.6424059517125211,0.0,0.04263111111111111,3,103,E09000018,Hounslow
0.5533896359043707,0.26537809652397787,0.002048822129673881,0.03171952303845518,0.4154665614519629,0.018223712594935586,0.028444444444444442,3,104,E09000019,Islington
0.4000714413288088,0.40782412552315234,0.00029964999241258953,0.04001142578741816,0.9991512476659311,0.1387081010355564,0.04957866666666667,3,105,E09000020,Kensington and Chelsea
0.14122419819865795,0.11184862019246093,0.002849094611169433,0.038635851248938494,0.6886217260626878,0.0,0.09646459259259259,3,106,E09000021,Kingston upon Thames
0.4994769474140791,0.14104406322132584,0.000900998816126158,0.024772960340793612,0.9322018718373561,0.09436862712552103,0.015900444444444443,3,107,E09000022,Lambeth
0.5310897354119358,0.08171187318852871,0.006943399439462521,0.025420100399183732,0.0,0.0,0.01640059259259259,2,108,E09000023,Lewisham
0.22460643482254483,0.13511964137822596,0.0019093237849591971,0.012089402755386908,0.40465155005412007,0.0,0.21574874074074074,1,109,E09000024,Merton
0.6054907764141557,0.10240155939032568,0.003697211649589469,0.039927000756988226,0.0,0.0,0.0,2,110,E09000025,Newham
0.2897711326002092,0.1042299568657344,0.008355087640426058,0.01890109231676362,0.6503649635036496,0.0,0.13217422222222222,3,111,E09000026,Redbridge
0.09131732707371218,0.18701312437908402,0.0020640022419856894,0.028075625540818775,0.9208121204686253,0.1040985710085004,0.07115377777777777,3,112,E09000027,Richmond upon Thames
0.5094021891664328,0.1720613917549199,0.0,0.026689864067681483,0.9160069908502108,0.21479547588100412,0.008874666666666666,3,113,E09000028,Southwark
0.20771566351134135,0.06385301788039463,0.00977330681994235,0.012378267300317873,0.0,0.0,0.0,1,114,E09000029,Sutton
0.5630342152935474,0.25505004277616383,0.011603630746137447,0.21114271461776682,0.2782310004293688,0.0,0.09910281481481481,2,115,E09000030,Tower Hamlets
0.49404230347255895,0.06743054306783233,9.236856405178424e-05,0.00941966469061535,0.7538321167883212,0.08859491625643852,0.0,3,116,E09000031,Waltham Forest
0.27466639450922364,0.20165964471821163,0.00037795009308728717,0.0197848719481048,0.708439511078478,0.19907482395859885,0.0711514074074074,3,117,E09000032,Wandsworth
0.369785420865971,0.6458848680107572,0.0003782984610087867,0.04435360665637213,0.8397475694214228,0.07261643254843084,0.40829629629629627,3,118,E09000033,Westminster
0.1073150817748067,0.10022686749282363,0.02390631576346018,0.08009611959593538,0.385948905109489,0.023814342647670825,0.025012148148148148,1,119,E06000060,Buckinghamshire
0.20442425943408266,0.07748836156162053,0.031655522328802754,0.10773477541403938,0.1623014169171318,0.0,0.028079407407407407,1,120,E10000003,Cambridgeshire
0.3933100298522696,0.01778422171195193,0.010098439556441265,0.02309911922223552,0.0,0.0,0.004764444444444444,1,121,E10000006,Cumbria
0.3201081825836246,0.054528695046992814,0.016883686291040097,0.04789930761492173,0.5583941605839415,0.1820724375836831,0.071488,3,122,E10000007,Derbyshire
0.2745643354680683,0.05194978655384079,0.029402129748089954,0.06913486585388202,0.010848456438759793,0.0038303544065281282,0.060088888888888886,1,123,E10000008,Devon
0.3552675222616284,0.049238965312520894,0.024622827128911447,0.051435858082873626,0.014781021897810219,0.0,0.0,1,124,E10000011,East Sussex
0.2849998724261985,0.054027478817845864,0.03418828559397458,0.08480102522964018,0.21746790838157562,0.15170397044885964,0.0,1,125,E10000012,Essex
0.2318271119842829,0.059545031562984685,0.028282198248652232,0.05408405734915689,0.0723968419484582,0.0,0.0,1,126,E10000013,Gloucestershire
0.17469956369759904,0.07695326996575833,0.022966593407653085,0.048354518087752374,0.31579631354371973,0.1437748533473727,0.0,1,127,E10000014,Hampshire
0.1756946393488633,0.08567824035592371,0.019370357854658394,0.07221247191445042,0.08614105476869531,0.1797735499874479,0.06417066666666667,1,128,E10000015,Hertfordshire
0.3493480978746205,0.05084071934056156,0.02081162612385382,0.041758209535668056,0.13286311818256377,0.04685265886734065,0.1290074074074074,1,129,E10000016,Kent
0.4489832368024903,0.03435026305700478,0.010741939637552343,0.023776998427681967,0.024807309478842327,0.12442104783728605,0.12977777777777777,2,130,E10000017,Lancashire
0.16543770571275485,0.06343015693894048,0.016659448889714053,0.057524473830648515,0.20031111642934066,0.24398609722415462,0.06534162962962962,1,131,E10000018,Leicestershire
0.3685351976118184,0.030495852946605048,0.015962428398101747,0.03268816398044645,0.24371761297152725,0.1783954660914957,0.008888888888888889,1,132,E10000019,Lincolnshire
0.39131987854974104,0.02881197204479158,0.017237193781296914,0.037350161640286775,0.033309345121825845,0.0865835583478123,0.030002725925925924,1,133,E10000020,Norfolk
0.3255428265251448,0.06472333479477575,0.01941399362380515,0.047498783385156465,0.29909832546157145,0.0,0.0,1,199,E10000021,Northamptonshire
0.22748960273518232,0.05439516254572728,0.02465902145789887,0.06311608655841552,0.011944260119442602,0.07928689181717102,0.034782814814814815,1,134,E10000023,North Yorkshire
0.33559564207894266,0.03907148975819681,0.009642951660974418,0.019437773214054113,0.368893879842785,0.10337569707556794,0.012088888888888889,1,135,E10000024,Nottinghamshire
0.1482407572780854,0.1199680584162482,0.017151214257588584,0.04272171691861061,0.1676653230199368,0.0,0.2841362962962963,1,136,E10000025,Oxfordshire
0.32421605899012584,0.03609306398724357,0.03127511395939866,0.07405203485219738,0.0,0.0,0.10868148148148148,1,137,E10000027,Somerset
0.27354374505651524,0.037238795808663405,0.021300355064661446,0.042914190638923655,0.11085766423357664,0.003284992933316722,0.0228077037037037,1,138,E10000028,Staffordshire
0.3218431862832649,0.03689509159844355,0.01856643654315166,0.04779883124845731,0.12734418865805727,0.0557254133060397,0.014222222222222221,1,139,E10000029,Suffolk
0.10820809838491569,0.10000908454741707,0.026533993259575856,0.07451933572311475,0.021191429244172357,0.0,0.03936948148148148,1,140,E10000030,Surrey
0.24989156226877252,0.15182202987049326,0.0288263274187105,0.1683728001899527,0.5442103516921035,0.2208481107956369,0.0,3,141,E10000031,Warwickshire
0.21899318755900288,0.05370308283810056,0.017412431420054563,0.05310360607500492,0.0622358816749904,0.04049713909985686,0.0,1,142,E10000032,West Sussex
0.31237721021611,0.07336035269428506,0.03441537637091146,0.05274918287046619,0.21850206283719456,0.04276616005600593,0.01697422222222222,1,143,E10000034,Worcestershire
0.6506570050774374,0.005498056888655706,0.002479394477026523,0.011902392606344903,0.0,0.0,0.17066666666666666,2,198,E47000006,Tees Valley Combined Authority
